prioridade,tempo,nome
223744,537,fish-and-chips-148
140680,391,fish-and-chips-841
221230,149,cottage-pie-59
155347,715,bubble-and-squeak-820
38276,461,cottage-pie-939
270199,384,bubble-and-squeak-613
175521,230,poitin-104
20685,794,cottage-pie-280
151689,959,cottage-pie-201
179590,307,fish-and-chips-196
97715,283,cottage-pie-636
33695,773,fish-and-chips-817
14133,769,ploughman's-lunch-37
72126,824,cottage-pie-404
49227,9,ploughman's-lunch-988
296629,50,poitin-784
236347,431,cottage-pie-757
265918,927,steak-and-ale-pie-391
159929,988,cottage-pie-34
109630,398,ploughman's-lunch-238
84234,149,steak-and-ale-pie-211
278414,683,bubble-and-squeak-47
101526,929,poitin-316
234066,856,steak-and-ale-pie-194
67221,327,ploughman's-lunch-176
147910,182,ploughman's-lunch-513
222134,966,ploughman's-lunch-160
21944,718,fish-and-chips-765
8521,630,ploughman's-lunch-489
292097,527,poitin-89
268906,135,cottage-pie-691
225483,592,bubble-and-squeak-578
296038,279,ploughman's-lunch-628
217467,761,bubble-and-squeak-840
259264,515,steak-and-ale-pie-614
219272,422,ploughman's-lunch-280
9512,213,fish-and-chips-492
122595,396,fish-and-chips-957
111489,985,cottage-pie-782
22448,322,fish-and-chips-647
22567,114,poitin-280
171104,36,bubble-and-squeak-677
133947,941,bubble-and-squeak-656
109215,74,poitin-952
190566,820,ploughman's-lunch-384
48546,795,poitin-495
178554,35,fish-and-chips-720
31826,785,ploughman's-lunch-359
185605,53,steak-and-ale-pie-151
41254,450,cottage-pie-28
288243,439,cottage-pie-564
79032,320,bubble-and-squeak-108
259562,362,ploughman's-lunch-782
53320,673,steak-and-ale-pie-795
2618,154,fish-and-chips-503
13264,388,cottage-pie-256
62235,242,cottage-pie-962
239041,485,cottage-pie-934
139171,376,steak-and-ale-pie-690
92530,358,ploughman's-lunch-974
134797,664,poitin-572
57444,393,fish-and-chips-553
10309,398,fish-and-chips-503
86173,578,bubble-and-squeak-918
270085,967,poitin-868
241040,458,fish-and-chips-242
270323,286,ploughman's-lunch-631
201792,759,cottage-pie-284
153668,230,ploughman's-lunch-445
177850,520,cottage-pie-929
193943,712,ploughman's-lunch-284
281043,190,bubble-and-squeak-608
244077,582,bubble-and-squeak-751
104662,743,cottage-pie-519
286178,351,poitin-547
109783,180,cottage-pie-870
278672,461,bubble-and-squeak-605
48192,348,cottage-pie-446
196430,699,steak-and-ale-pie-510
149243,886,ploughman's-lunch-806
243473,930,poitin-830
213863,533,steak-and-ale-pie-590
199761,684,cottage-pie-616
182515,256,fish-and-chips-349
9480,319,poitin-378
114584,914,cottage-pie-151
1070,461,steak-and-ale-pie-92
117462,727,bubble-and-squeak-363
292517,566,bubble-and-squeak-851
39013,617,ploughman's-lunch-85
275647,366,poitin-521
104673,348,bubble-and-squeak-540
125285,223,bubble-and-squeak-158
47506,838,bubble-and-squeak-648
190515,100,fish-and-chips-923
241943,352,bubble-and-squeak-651
35447,689,ploughman's-lunch-355
264777,786,ploughman's-lunch-416
49677,826,cottage-pie-264
104924,116,ploughman's-lunch-859
137783,98,fish-and-chips-252
101242,679,ploughman's-lunch-701
253144,340,bubble-and-squeak-765
115285,797,bubble-and-squeak-809
78842,912,steak-and-ale-pie-77
55864,618,bubble-and-squeak-250
22310,997,ploughman's-lunch-602
282682,51,poitin-576
87823,627,steak-and-ale-pie-649
225726,569,poitin-498
264558,233,cottage-pie-941
291817,675,fish-and-chips-421
150653,94,cottage-pie-616
232656,378,bubble-and-squeak-128
192766,993,bubble-and-squeak-574
83546,940,cottage-pie-865
109080,396,steak-and-ale-pie-622
98372,275,steak-and-ale-pie-627
57999,743,poitin-86
78603,120,ploughman's-lunch-589
87330,971,steak-and-ale-pie-776
83061,558,cottage-pie-640
193802,480,bubble-and-squeak-95
281543,367,steak-and-ale-pie-728
243195,563,steak-and-ale-pie-380
57842,951,fish-and-chips-837
53322,672,steak-and-ale-pie-34
263093,447,ploughman's-lunch-58
28454,880,cottage-pie-659
231008,157,cottage-pie-688
231341,897,cottage-pie-349
12805,113,poitin-782
137904,114,fish-and-chips-288
136025,568,cottage-pie-825
254904,662,bubble-and-squeak-954
125675,864,fish-and-chips-436
238438,315,poitin-102
276169,955,cottage-pie-973
171653,419,steak-and-ale-pie-465
54755,407,cottage-pie-543
286028,128,ploughman's-lunch-340
65419,835,fish-and-chips-712
223878,737,poitin-593
290549,291,poitin-429
56960,59,fish-and-chips-204
34628,970,poitin-832
177503,130,poitin-684
19790,535,cottage-pie-893
266213,103,ploughman's-lunch-387
227422,839,ploughman's-lunch-189
65237,359,bubble-and-squeak-881
258880,812,cottage-pie-529
229284,201,poitin-753
5943,182,ploughman's-lunch-221
9611,475,steak-and-ale-pie-207
264706,783,bubble-and-squeak-781
126764,58,ploughman's-lunch-112
221627,286,ploughman's-lunch-219
221996,839,bubble-and-squeak-702
51936,36,fish-and-chips-696
175173,593,fish-and-chips-457
286156,45,bubble-and-squeak-961
255155,382,ploughman's-lunch-345
16576,869,steak-and-ale-pie-620
169767,499,ploughman's-lunch-363
90366,272,fish-and-chips-281
83975,229,poitin-157
245469,180,poitin-538
157846,657,poitin-915
74655,322,poitin-23
55439,395,bubble-and-squeak-848
186630,225,ploughman's-lunch-230
148637,813,fish-and-chips-486
48785,551,bubble-and-squeak-517
122077,997,fish-and-chips-815
292069,267,poitin-647
153521,516,fish-and-chips-766
151488,799,steak-and-ale-pie-747
68059,796,poitin-526
199724,810,fish-and-chips-966
111672,63,steak-and-ale-pie-286
7918,758,ploughman's-lunch-870
294167,542,bubble-and-squeak-621
149807,414,poitin-354
285668,839,bubble-and-squeak-352
180759,990,bubble-and-squeak-504
200359,141,steak-and-ale-pie-717
151851,259,bubble-and-squeak-454
94588,285,steak-and-ale-pie-600
79793,961,cottage-pie-883
230666,256,steak-and-ale-pie-741
131800,711,bubble-and-squeak-865
221984,8,steak-and-ale-pie-271
271211,5,bubble-and-squeak-855
25737,491,bubble-and-squeak-637
30113,147,steak-and-ale-pie-269
174725,313,poitin-436
219728,950,bubble-and-squeak-249
61081,943,ploughman's-lunch-135
28272,245,steak-and-ale-pie-144
54528,70,bubble-and-squeak-810
21964,698,bubble-and-squeak-642
108907,560,cottage-pie-634
50942,475,cottage-pie-86
72795,316,ploughman's-lunch-890
159129,409,bubble-and-squeak-680
22836,145,steak-and-ale-pie-742
122281,258,ploughman's-lunch-342
173894,818,steak-and-ale-pie-627
146004,934,steak-and-ale-pie-741
248948,193,steak-and-ale-pie-381
166748,366,steak-and-ale-pie-597
288657,661,fish-and-chips-126
223522,914,ploughman's-lunch-608
37382,129,bubble-and-squeak-831
189384,691,poitin-451
269062,192,poitin-243
188671,5,ploughman's-lunch-55
264797,921,poitin-592
26430,315,poitin-580
30563,399,poitin-665
50708,829,cottage-pie-324
286951,413,steak-and-ale-pie-68
284342,256,fish-and-chips-547
166975,657,cottage-pie-897
23342,913,ploughman's-lunch-856
150446,100,ploughman's-lunch-891
64120,116,ploughman's-lunch-790
25193,231,ploughman's-lunch-50
259681,500,poitin-527
56415,79,fish-and-chips-571
274243,448,cottage-pie-821
7658,950,cottage-pie-776
4092,5,poitin-401
204199,882,fish-and-chips-912
64162,508,fish-and-chips-883
218615,917,poitin-12
196364,386,steak-and-ale-pie-630
242703,241,steak-and-ale-pie-411
209068,744,cottage-pie-639
6456,190,ploughman's-lunch-266
252721,360,ploughman's-lunch-541
138198,11,poitin-772
284440,526,fish-and-chips-620
210680,793,ploughman's-lunch-593
183549,26,fish-and-chips-558
227517,173,poitin-621
34943,59,cottage-pie-990
255023,741,poitin-400
87739,943,cottage-pie-263
127769,818,bubble-and-squeak-308
267053,311,fish-and-chips-375
266625,158,cottage-pie-363
203548,5,steak-and-ale-pie-434
14075,863,fish-and-chips-172
26418,106,poitin-372
85537,944,ploughman's-lunch-221
250416,272,fish-and-chips-373
32310,624,fish-and-chips-634
10832,917,bubble-and-squeak-640
145697,963,steak-and-ale-pie-122
32363,153,cottage-pie-866
228355,448,cottage-pie-784
108355,304,steak-and-ale-pie-216
147992,838,bubble-and-squeak-599
171282,347,steak-and-ale-pie-625
60417,361,poitin-436
37558,384,fish-and-chips-844
289250,910,poitin-304
193495,703,ploughman's-lunch-216
24708,845,fish-and-chips-639
236490,753,bubble-and-squeak-57
268122,333,poitin-905
104512,4,poitin-692
185703,786,poitin-453
201133,290,steak-and-ale-pie-884
226923,201,fish-and-chips-360
198148,251,bubble-and-squeak-591
194262,169,steak-and-ale-pie-869
180508,382,bubble-and-squeak-173
136304,168,ploughman's-lunch-759
219520,463,cottage-pie-304
262989,902,poitin-644
208634,48,bubble-and-squeak-450
139512,157,poitin-413
33628,33,steak-and-ale-pie-182
75909,964,bubble-and-squeak-897
135979,661,fish-and-chips-15
102476,114,poitin-933
212223,470,ploughman's-lunch-590
201018,915,fish-and-chips-622
194225,102,steak-and-ale-pie-472
38819,764,fish-and-chips-299
234437,564,cottage-pie-520
294872,202,cottage-pie-985
282873,586,bubble-and-squeak-387
145851,995,cottage-pie-134
201274,97,ploughman's-lunch-272
202368,294,cottage-pie-868
4585,890,steak-and-ale-pie-763
233004,998,ploughman's-lunch-311
114357,921,ploughman's-lunch-450
85581,591,bubble-and-squeak-88
65206,66,ploughman's-lunch-428
140015,135,fish-and-chips-917
293496,862,poitin-789
196171,706,poitin-665
231109,645,ploughman's-lunch-837
163022,821,ploughman's-lunch-734
122589,325,ploughman's-lunch-412
87351,700,fish-and-chips-679
203403,331,cottage-pie-748
95702,16,bubble-and-squeak-20
157209,895,poitin-52
230714,136,cottage-pie-963
85771,558,fish-and-chips-648
283850,463,bubble-and-squeak-164
46770,443,poitin-106
282757,567,bubble-and-squeak-599
144908,512,cottage-pie-417
190443,223,fish-and-chips-681
129814,270,poitin-969
159294,889,fish-and-chips-401
293076,745,cottage-pie-891
129908,476,cottage-pie-972
297006,31,ploughman's-lunch-775
1585,807,bubble-and-squeak-513
69389,381,ploughman's-lunch-60
224760,135,cottage-pie-590
77479,297,steak-and-ale-pie-983
299270,541,steak-and-ale-pie-358
180237,71,steak-and-ale-pie-140
18574,339,fish-and-chips-634
277037,490,fish-and-chips-482
10788,121,steak-and-ale-pie-254
115220,945,poitin-490
131314,167,fish-and-chips-906
86732,884,ploughman's-lunch-786
290584,526,fish-and-chips-627
190816,878,steak-and-ale-pie-988
215054,651,fish-and-chips-823
186407,315,steak-and-ale-pie-717
166463,680,fish-and-chips-858
30560,122,cottage-pie-932
146548,437,cottage-pie-225
10978,743,poitin-542
258512,988,ploughman's-lunch-449
19971,669,ploughman's-lunch-441
201941,530,cottage-pie-920
181907,565,fish-and-chips-844
172471,895,ploughman's-lunch-209
238607,74,cottage-pie-219
234963,299,poitin-802
67531,802,ploughman's-lunch-677
112723,45,ploughman's-lunch-661
185943,575,poitin-829
151764,503,bubble-and-squeak-754
22868,303,steak-and-ale-pie-250
184960,556,bubble-and-squeak-458
280152,239,ploughman's-lunch-489
73644,170,poitin-714
208564,719,fish-and-chips-621
83836,553,fish-and-chips-572
208450,389,steak-and-ale-pie-734
38536,20,cottage-pie-714
18027,461,cottage-pie-428
116824,882,fish-and-chips-161
92579,159,bubble-and-squeak-292
76776,836,poitin-70
291970,590,cottage-pie-22
93275,587,poitin-452
213578,440,cottage-pie-492
292345,931,bubble-and-squeak-100
268422,999,fish-and-chips-835
218105,315,cottage-pie-593
85320,516,poitin-703
230669,636,steak-and-ale-pie-50
231588,442,ploughman's-lunch-901
17369,555,steak-and-ale-pie-294
166835,110,steak-and-ale-pie-502
236269,321,fish-and-chips-700
137501,999,cottage-pie-767
266974,749,bubble-and-squeak-204
127401,808,bubble-and-squeak-865
48795,92,fish-and-chips-219
236779,112,ploughman's-lunch-973
182377,517,fish-and-chips-238
24371,687,steak-and-ale-pie-548
235968,520,fish-and-chips-347
134583,752,ploughman's-lunch-957
148762,434,ploughman's-lunch-377
10431,47,bubble-and-squeak-895
114513,319,fish-and-chips-925
26848,925,cottage-pie-384
95708,650,ploughman's-lunch-248
230163,667,fish-and-chips-160
95038,553,bubble-and-squeak-817
42567,158,fish-and-chips-199
111947,852,fish-and-chips-741
172207,243,bubble-and-squeak-509
181123,892,poitin-313
135433,233,fish-and-chips-70
23384,589,cottage-pie-509
273539,96,cottage-pie-726
232810,542,ploughman's-lunch-757
224129,90,fish-and-chips-239
44296,753,poitin-570
212568,877,bubble-and-squeak-189
189271,939,ploughman's-lunch-649
266657,91,cottage-pie-273
15039,672,steak-and-ale-pie-49
32826,827,steak-and-ale-pie-645
145157,663,cottage-pie-393
218641,439,bubble-and-squeak-962
270219,621,poitin-529
21908,51,fish-and-chips-860
264535,116,fish-and-chips-373
89870,867,ploughman's-lunch-170
57316,403,fish-and-chips-28
146927,300,fish-and-chips-901
172557,140,ploughman's-lunch-688
167708,870,bubble-and-squeak-415
47705,229,steak-and-ale-pie-188
36660,195,ploughman's-lunch-352
215284,571,poitin-794
298497,685,ploughman's-lunch-262
101529,385,fish-and-chips-124
155925,804,fish-and-chips-390
258558,803,bubble-and-squeak-190
129887,758,poitin-863
35406,914,steak-and-ale-pie-315
282287,960,poitin-97
64920,564,cottage-pie-781
218370,126,fish-and-chips-634
249243,778,cottage-pie-521
173312,696,bubble-and-squeak-597
2698,197,ploughman's-lunch-64
272508,323,cottage-pie-440
